id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
c34f1933-296b-48ff-a186-61c2a37cb31f,(EU) Regulation,nl-nl,(EU) Verordening,en-gb,business.gov.nl,CC0,True,False,A law or rule set by a government or the EU.
ee2f1839-4647-4c1d-9ff3-2fffbe670a3b,EHerkenning,nl-nl,EHerkenning,en-gb,business.gov.nl,CC0,True,False,A kind of DigiD for companies that allows secure login with government agencies.
a8c91f7e-c7be-441d-bdc4-76efd532d962,EHerkenning token (EID token),nl-nl,EHerkenningsmiddel,en-gb,business.gov.nl,CC0,True,False,A digital token used to log in securely with various government agencies through eHerkenning.
6eccbf20-8e58-41c8-84ba-c898aa1cddb7,Employee Insurance Agency,nl-nl,UWV,en-gb,business.gov.nl,CC0,True,False,A government organisation implementing employee insurance policies and labour market services.
f8de8b45-a96d-4782-830d-cd0bbe928a3e,Employees,nl-nl,"Personeel, Werknemers",en-gb,business.gov.nl,CC0,True,False,People working for a boss in paid employment.
41d36eca-5493-42ad-ba2a-624019da9329,Employer,nl-nl,Werkgever,en-gb,business.gov.nl,CC0,True,False,The boss or owner of a business or organisation.
d7c7650a-6f61-45f5-90fb-d2899bc301d8,Employer's statement,nl-nl,Werkgeversverklaring,en-gb,business.gov.nl,CC0,True,False,A document showing an employee’s employment and income details.
46ebc32b-10cd-4299-86b5-55be1b6faf77,Employment agency,nl-nl,Uitzendbureau,en-gb,business.gov.nl,CC0,True,False,A business that finds and places temporary workers for other companies.
4bcfbdde-6a0d-4db5-911f-132c347f9e01,Employment contract,nl-nl,Arbeidsovereenkomst,en-gb,business.gov.nl,CC0,True,False,An agreement between employer and employee setting conditions of employment.
6088ebb6-896f-462f-a0c8-fcaa6822ab14,Employment Relationships Deregulation Act,nl-nl,DBA (Wet DBA),en-gb,business.gov.nl,CC0,True,False,A law clarifying when a client–contractor relationship is not an employment relationship.
d9e1cdf4-c97c-4c9f-88f1-4a022584771a,Energy tax,nl-nl,Energiebelasting,en-gb,business.gov.nl,CC0,True,False,Tax paid on the use of energy.
85c7ba6a-2f49-4370-b249-44dbd99d508a,Entrepreneur,nl-nl,Ondernemer,en-gb,business.gov.nl,CC0,True,False,A business owner engaged in commercial activities and recognised by KVK or Tax Administration.
fcae3386-f5a9-41fd-85c9-c0c2aa896623,Entrepreneur allowance,nl-nl,Ondernemersaftrek,en-gb,business.gov.nl,CC0,True,False,A combination of tax reliefs allowing qualifying entrepreneurs to pay less tax.
648b807d-0b93-49ce-8d75-b08a70eaab14,Environment and Planning Act,nl-nl,Omgevingswet,en-gb,business.gov.nl,CC0,True,False,A law combining and replacing 26 existing laws for spatial and environmental planning.
b5f1c71b-fca4-4469-8a0a-7fa4335bd085,Environment and planning permit,nl-nl,Omgevingsvergunning,en-gb,business.gov.nl,CC0,True,False,"A permit needed to expand, renovate, or make changes affecting the surroundings."
54b4507a-ec30-4880-a75b-c450647b095e,Environment Decree,nl-nl,Omgevingsbesluit,en-gb,business.gov.nl,CC0,True,False,"Outlines rules on authority, procedures, enforcement, and implementation of permits."
c0e07ff1-7f03-4be1-9e0c-78befa78b039,Environment plan,nl-nl,Bestemmingsplan,en-gb,business.gov.nl,CC0,True,False,A municipal plan describing how land may be used within an area.
b7574a5c-7470-4c08-aa1c-713e58ba571d,Environmental Activities Decree,nl-nl,Besluit activiteiten leefomgeving (Bal),en-gb,business.gov.nl,CC0,True,False,Sets general national rules for activities affecting the physical living environment.
94587e0f-2de3-428c-aaf3-210b4d566283,Environmental Quality Decree,nl-nl,Besluit kwaliteit leefomgeving (Bkl),en-gb,business.gov.nl,CC0,True,False,"Sets rules on environmental values, assessments, and monitoring."
4e76a17e-b5a7-4215-be5b-33dd582a9796,Environmental Regulation,nl-nl,Omgevingsregeling,en-gb,business.gov.nl,CC0,True,False,Describes how laws related to the Environment and Planning Act must be applied.
4f10e083-c74f-4426-8127-eecf8147b728,Environmental requirements,nl-nl,Milieu-eisen,en-gb,business.gov.nl,CC0,True,False,Rules designed to protect the environment.
235dd1b2-360d-43bf-b6ca-2f97ae3fa2fb,Environmental strategy,nl-nl,Omgevingsvisie,en-gb,business.gov.nl,CC0,True,False,A municipality’s long-term vision for developing and protecting its area.
3a99b439-56ec-448f-a955-f23b0c54cde1,Environmental taxes,nl-nl,Milieubelastingen,en-gb,business.gov.nl,CC0,True,False,"Taxes on energy, waste, and water use to promote sustainability."
02023729-996e-4d10-b170-d573e199c3e8,Equity capital,nl-nl,Eigen vermogen,en-gb,business.gov.nl,CC0,True,False,A person’s private money or company’s own funds.
99a260f2-0d53-4e28-91da-1ff383b39253,Estate,nl-nl,Boedel,en-gb,business.gov.nl,CC0,True,False,"All money and property owned by a person, especially after death."
f083dd27-f869-4956-a432-9fada27685f1,EU Directives and Regulations,nl-nl,EU richtlijnen en verordeningen,en-gb,business.gov.nl,CC0,True,False,Rules and laws created by the EU that apply across member states.
5f97f6bb-4ced-4294-8faa-f48f9348dda9,Excise duty,nl-nl,Accijns,en-gb,business.gov.nl,CC0,True,False,"Tax on goods like alcohol, tobacco, and fuels to discourage their use."
08e8e56f-4b0c-4e9c-816f-d75e0c2abbf4,Executive officer,nl-nl,Bestuurder,en-gb,business.gov.nl,CC0,True,False,A person responsible for running an organisation or business.
6d446007-0525-4c34-b812-0488f6620850,Executor,nl-nl,Executeur-testamentair,en-gb,business.gov.nl,CC0,True,False,A person who arranges inheritance matters as specified in a will.
cf848e68-16ae-4705-9550-a9ad364bb3ac,Exempt from VAT,nl-nl,Btw-vrijgesteld,en-gb,business.gov.nl,CC0,True,False,When VAT does not apply to certain goods or services.
