id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
bb450b16-6847-4fa9-98bc-e8db8b3d07ec,bouwwerk of constructiewerkzaamheden,nl-nl,Bauausführung oder Montage,de-de,van Gassen,All rights reserved,True,False,
0bf2cce6-3ccb-4583-8f66-58d845554ddf,makelaar of commissionair,nl-nl,Makler oder Kommissionär,de-de,van Gassen,All rights reserved,True,False,
4aecc44e-6a6e-4132-becf-19ffa6b8b460,onafhankelijke vertegenwoordiger,nl-nl,unabhängiger Vertreter,de-de,van Gassen,All rights reserved,True,False,
90f5670b-061e-4fe4-9d82-a3ccb91e7641,filiaal,nl-nl,Zweigniederlassung,de-de,van Gassen,All rights reserved,True,False,
72552f52-454f-4c5d-8f58-4af11923ce7d,fabriek,nl-nl,Fabrikationsstätte,de-de,van Gassen,All rights reserved,True,False,
70040eb8-3cc5-446a-a266-c2111f638694,werkplaats,nl-nl,Werkstätte,de-de,van Gassen,All rights reserved,True,False,
045e063b-0039-44b4-b2d9-020639f5b806,mijn,nl-nl,Bergwerk,de-de,van Gassen,All rights reserved,True,False,
39fa3f67-ae39-46d8-8e20-ee095cdf6125,olie- of gasbron,nl-nl,Öl- oder Gasvorkommen,de-de,van Gassen,All rights reserved,True,False,
27bd5659-ab04-4b33-9f3b-f82ea304dc6e,(steen)groeve,nl-nl,Steinbruch,de-de,van Gassen,All rights reserved,True,False,
e1e63162-2414-43cd-8b31-5c16c81bd170,natuurlijke rijkdommen,nl-nl,natürliche Ressourcen,de-de,van Gassen,All rights reserved,True,False,
58f97b97-525b-42b2-9874-3be51595ff62,inkomsten uit onroerende zaken,nl-nl,Einkünfte aus unbeweglichem Vermögen,de-de,van Gassen,All rights reserved,True,False,
feb91a2b-9555-4e59-8480-2f7c69b3ce5d,onroerende zaken,nl-nl,unbewegliches Vermögen,de-de,van Gassen,All rights reserved,True,False,
df3bb9a4-9a82-4440-99f5-eb9571163deb,landbouw- of bosbedrijven,nl-nl,land- und forstwirtschaftliche Betriebe,de-de,van Gassen,All rights reserved,True,False,
732dc27c-be1d-4c24-91d7-df9f61ed6065,vruchtgebruik,nl-nl,Nutzungsrechte,de-de,van Gassen,All rights reserved,True,False,
9fa51454-5271-43d2-a3cc-00a756ca6f24,minerale aardlagen,nl-nl,Mineralvorkommen,de-de,van Gassen,All rights reserved,True,False,
7ddad896-52f4-4839-8c86-4e6a190236c2,bronnen en andere natuurlijke rijkdommen,nl-nl,Quellen und andere natürliche Ressourcen,de-de,van Gassen,All rights reserved,True,False,
93e209ca-f30c-49f3-91bc-be57e7a5d750,winst uit onderneming,nl-nl,Unternehmensgewinne,de-de,van Gassen,All rights reserved,True,False,
155c7e63-ca78-4bf0-8d12-c473d9014016,vaste inrichting,nl-nl,Betriebsstätte,de-de,van Gassen,All rights reserved,True,False,
ad1956fe-4f5a-4c51-9524-2705de7c7c0d,"zeevaart, binnenvaart en luchtvervoer",nl-nl,"Seeschifffahrt, Binnenschifffahrt und Luftfahrt",de-de,van Gassen,All rights reserved,True,False,
16695ca3-3cd7-4251-91bd-ccb16139d370,schepen of luchtvaartuigen in internationaal verkeer,nl-nl,Seeschiffe oder Luftfahrzeuge im internationalen Verkehr,de-de,van Gassen,All rights reserved,True,False,
7c707eb6-49c3-48fa-bd6b-faa51fa4b0da,binnenschepen,nl-nl,Binnenschiffe,de-de,van Gassen,All rights reserved,True,False,
5a71f210-3433-4772-b196-2f4708a7ed9a,containers,nl-nl,Container,de-de,van Gassen,All rights reserved,True,False,
8d196d2a-5e7e-4495-92c1-5eeff5a56e4d,pool,nl-nl,Pool,de-de,van Gassen,All rights reserved,True,False,
29b4bf78-23c8-495a-85fe-2a7a29e421e1,gemeenschappelijke onderneming,nl-nl,Betriebsgemeinschaft,de-de,van Gassen,All rights reserved,True,False,
1495721e-fc20-49f3-8134-7bbde7a5708e,gelieerde ondernemingen,nl-nl,verbundene Unternehmen,de-de,van Gassen,All rights reserved,True,False,
5ebf15a5-d1a2-4140-a784-320689d7e8ea,handelsbetrekkingen of financiële betrekkingen,nl-nl,kaufmännischen oder finanziellen Beziehungen,de-de,van Gassen,All rights reserved,True,False,
609e4c19-0310-4518-8642-885f92c6d3bd,dividenden,nl-nl,Dividenden,de-de,van Gassen,All rights reserved,True,False,
fe9d79a5-d2ea-4ab0-a29e-3551e7b3dd87,pensioenfonds,nl-nl,Pensionsfonds,de-de,van Gassen,All rights reserved,True,False,
8c01c9ca-eea5-4b64-9c01-6667188ca5d1,winstaandelen of winstbewijzen,nl-nl,Genussrechte oder Genussscheine,de-de,van Gassen,All rights reserved,True,False,
98ef2e81-f84b-4c5b-bb4e-e2487ea2ec97,mijnaandelen,nl-nl,Kuxen,de-de,van Gassen,All rights reserved,True,False,
5190a2f1-5e3b-483f-bd85-694179e8b6d3,oprichtersaandelen,nl-nl,Gründeranteile,de-de,van Gassen,All rights reserved,True,False,
dc726bab-b7ba-4572-aade-d1ef4a2b6883,interest,nl-nl,Zinsen,de-de,van Gassen,All rights reserved,True,False,
629ed792-acd7-4f7d-95ce-f51c9cf9ab8c,schuldvorderingen,nl-nl,Forderungen,de-de,van Gassen,All rights reserved,True,False,
965847a2-9e64-4d39-9ed6-8b3aed7b9104,obligaties,nl-nl,Obligationen,de-de,van Gassen,All rights reserved,True,False,
a7ad7131-29fc-4fb1-a7ff-df2f5f57c2b3,schuldbewijzen,nl-nl,Losanleihen,de-de,van Gassen,All rights reserved,True,False,
4a4a0d39-a3f1-4e4f-afd2-1956ad7f9140,boetes voor te late betaling,nl-nl,Zuschläge für verspätete Zahlung,de-de,van Gassen,All rights reserved,True,False,
360a5917-f0ba-4bca-a2c7-8602e2c422e2,royalty’s,nl-nl,Lizenzgebühren,de-de,van Gassen,All rights reserved,True,False,
ea4fa8b0-4e10-4fee-8636-89ccc5d2eb6f,auteursrecht,nl-nl,Urheberrechten,de-de,van Gassen,All rights reserved,True,False,
80ff873c-d97b-444e-a878-e4af8a15e3a8,octrooi,nl-nl,Patenten,de-de,van Gassen,All rights reserved,True,False,
a38073bb-c12c-4a1d-8d4b-f9ad406f9546,fabrieks- of handelsmerk,nl-nl,Warenzeichen,de-de,van Gassen,All rights reserved,True,False,
8d5f593e-39a8-4897-b340-7875d8a2b3bf,tekening of model,nl-nl,Muster oder Modellen,de-de,van Gassen,All rights reserved,True,False,
0d78df1f-cfe2-4292-9782-b827ea37ed2d,geheim recept of geheime werkwijze,nl-nl,geheime Formeln oder Verfahren,de-de,van Gassen,All rights reserved,True,False,
19d6fadf-e16c-494b-9edd-0ef5aefb01f9,"ervaringen op het gebied van nijverheid, handel of wetenschap",nl-nl,"gewerblicher, kaufmännischer oder wissenschaftlicher Erfahrungen",de-de,van Gassen,All rights reserved,True,False,
f782d3ce-060e-44e5-bf65-866a890a5ccf,vermogenswinsten,nl-nl,Gewinne aus der Veräußerung von Vermögen,de-de,van Gassen,All rights reserved,True,False,
cb268f08-8d89-4b58-b9b2-f5a17e84b359,vervreemding van onroerende zaken,nl-nl,Veräußerung unbeweglichen Vermögens,de-de,van Gassen,All rights reserved,True,False,
