id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
b7e6eb02-fd00-44ac-8fdd-197fd2a5692d,roerende zaken,nl-nl,beweglichen Vermögens,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2dd94521-d75b-488d-a820-96aa28c4be4c,vervreemder,nl-nl,Veräußerer,de-de,van Gassen,All rights reserved,TRUE,FALSE,
64b06c09-e961-4f48-8ec6-3e4164f77829,waardevermeerdering van vermogen,nl-nl,Vermögenszuwachs,de-de,van Gassen,All rights reserved,TRUE,FALSE,
478aee50-6b39-4c64-bd11-281d09a3ff55,inkomsten uit dienstbetrekking,nl-nl,Einkünfte aus unselbständiger Arbeit,de-de,van Gassen,All rights reserved,TRUE,FALSE,
a6616c91-f779-4309-86c5-b97d4e72e420,dienstbetrekking,nl-nl,unselbständige Arbeit,de-de,van Gassen,All rights reserved,TRUE,FALSE,
dbb1832f-f985-4dd4-875c-9c519f96d3bd,"salarissen, lonen en andere soortgelijke beloningen",nl-nl,"Gehälter, Löhne und ähnliche Vergütungen",de-de,van Gassen,All rights reserved,TRUE,FALSE,
70cfd2e0-20e4-48bd-9ff4-b0e19ddc60e6,verordening (EEG) 1408/71,nl-nl,Verordnung (EWG) Nr. 1408/71,de-de,van Gassen,All rights reserved,TRUE,FALSE,
588980e2-c9be-471a-b29a-b986c505cedb,verordening (EG) 883/2004,nl-nl,Verordnung (EG) Nr. 883/2004,de-de,van Gassen,All rights reserved,TRUE,FALSE,
3c92837e-399a-4a3a-ae37-bd9bf4d2e598,directeursbeloningen,nl-nl,Aufsichtsrats- oder Verwaltungsratsvergütungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
38df100b-052e-467a-94a9-02aed01e8a30,lid van de raad van beheer,nl-nl,Mitglied des Aufsichts- oder Verwaltungsrats,de-de,van Gassen,All rights reserved,TRUE,FALSE,
066e2293-c577-40b6-9373-bb8aa92bd1c2,artiesten en sportbeoefenaars,nl-nl,Künstler und Sportler,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2b5267d3-834d-45c6-ab95-739d62327f09,"toneelspeler, film-, radio- of televisie-artiest of musicus",nl-nl,"Bühnen-, Film-, Rundfunk- und Fernsehkünstler sowie Musiker",de-de,van Gassen,All rights reserved,TRUE,FALSE,
1e006b6f-399b-4841-9dbc-064392df5ef5,persoonlijke werkzaamheden,nl-nl,persönlich ausgeübte Tätigkeit,de-de,van Gassen,All rights reserved,TRUE,FALSE,
c7e3e66f-9076-4031-93a6-4363a7d28d43,socialezekerheidsuitkeringen,nl-nl,Sozialversicherungsleistungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7fb047f1-a5d5-4068-aa7c-507801151a53,pensioenen en lijfrenten,nl-nl,Ruhegehälter und Renten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
d6af0c17-adb2-47d9-af57-b8d73cb5b4b9,socialezekerheidspensioenen,nl-nl,Sozialversicherungsrenten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4ea699d9-d8e5-4df7-a2a7-1ce009f08283,periodieke betalingen,nl-nl,regelmäßig wiederkehrender Art,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7bf386f3-20c2-42c4-9f2b-57c66c986e71,schadevergoeding wegens politieke vervolging,nl-nl,Entschädigung für politische Verfolgung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
75b0764a-cdba-40bd-adbe-bef8a0146b03,algemene belang,nl-nl,öffentlichen Interesse,de-de,van Gassen,All rights reserved,TRUE,FALSE,
9ad6c69c-53aa-4b37-bdaf-c2495ba5d6b1,overheidsfuncties,nl-nl,öffentlicher Dienst,de-de,van Gassen,All rights reserved,TRUE,FALSE,
b48cb139-eddd-488f-ac59-43e962fb7eb0,bezoekende hoogleraren en docenten,nl-nl,Gastprofessoren und Lehrer,de-de,van Gassen,All rights reserved,TRUE,FALSE,
b5ef9f95-90ab-4f95-9e94-f78ae0828607,studenten,nl-nl,Studenten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4766db39-e8c0-4a5d-8bba-ae1bd6f2367d,overige inkomsten,nl-nl,Andere Einkünfte,de-de,van Gassen,All rights reserved,TRUE,FALSE,
fb004c93-e077-402f-9300-a7525bab51a8,vermijden van dubbele belasting,nl-nl,vermeidung der Doppelbesteuerung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
9c528ee2-1566-4925-b4f4-9773da452d4f,belastinggrondslag,nl-nl,Bemessungsgrundlage,de-de,van Gassen,All rights reserved,TRUE,FALSE,
b9fb2a24-bd9e-4bbc-a81b-f9641d6a7736,bestanddeel van het inkomen,nl-nl,Einkünfte,de-de,van Gassen,All rights reserved,TRUE,FALSE,
165bc85f-b483-46e2-a165-fc6a3f1ba4ed,werkelijk wordt belast,nl-nl,tatsächlich besteuert werden,de-de,van Gassen,All rights reserved,TRUE,FALSE,
9619c027-582e-450c-b615-0bec76ea6d4a,samenwerkingsverband,nl-nl,Personengesellschaft,de-de,van Gassen,All rights reserved,TRUE,FALSE,
bda6c990-cd92-4108-81cb-b86c9b1c574a,kapitaal,nl-nl,Kapital,de-de,van Gassen,All rights reserved,TRUE,FALSE,
8b54067d-e0b7-471b-82de-808f4b5cb47b,winst van het lichaam,nl-nl,Gewinne der ausschüttenden Gesellschaft,de-de,van Gassen,All rights reserved,TRUE,FALSE,
44ed85ed-39fe-4b5d-a35c-40bc5f5539ec,verrekening van buitenlandse belasting,nl-nl,Anrechnung ausländischer Steuern,de-de,van Gassen,All rights reserved,TRUE,FALSE,
c76ea3b7-ce86-4d3b-a699-1d96ea935eee,ingevolge het Nederlandse belastingrecht,nl-nl,nach niederländischem Recht,de-de,van Gassen,All rights reserved,TRUE,FALSE,
c902b623-a499-4163-83e8-86d18c7db8f5,directeursbeloningen,nl-nl,Aufsichtsrats- und Verwaltungsratsvergütungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
534947da-b490-4639-afce-e1c5cdcf4024,"pensioenen, lijfrenten en socialezekerheidsuitkeringen",nl-nl,"Ruhegehälter, Renten und Sozialversicherungsleistungen",de-de,van Gassen,All rights reserved,TRUE,FALSE,
1df19332-69cb-4dd1-b8a7-469f14831b2e,belastingtarief,nl-nl,Steuersatz,de-de,van Gassen,All rights reserved,TRUE,FALSE,
c80623c8-eeea-4bc6-8617-eaa3bbc1d2b4,diplomatieke weg,nl-nl,diplomatischem Weg,de-de,van Gassen,All rights reserved,TRUE,FALSE,
d2d39736-75c8-4207-b813-536e0f01c0bf,belastingverrekening,nl-nl,Steueranrechnung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
f482c041-57cc-46f0-b79b-78eee2b0fb74,Tweede Wereldoorlog,nl-nl,Zweiten Weltkrieg,de-de,van Gassen,All rights reserved,TRUE,FALSE,
5af67578-5b6a-4037-bfab-489700e9efbe,dwangarbeider,nl-nl,Zwangsarbeiter,de-de,van Gassen,All rights reserved,TRUE,FALSE,
8bb59f85-6d97-4c2e-b60f-a20a13c3b9b9,invaliditeitspensioenen,nl-nl,Verletztenrenten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2d461bce-c9ef-46e0-b2b9-a6a842e293e1,socialezekerheidswetgeving,nl-nl,Sozialversicherungsgesetze,de-de,van Gassen,All rights reserved,TRUE,FALSE,
22e2c05d-79b6-4452-8db7-467de2d5b3fe,belastingvermindering,nl-nl,Steuerermäßigung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
